
Wavelength (nm)	Gen uR 0°	Gen uR 5°	Gen uR 10°	Gen uR 15°	Gen uR 20°	Gen uR 25°	Gen uR 30°	Gen uR 35°	Gen uR 40°	Gen uR 45°l	0	5	10	15	20	25	30	35	40	45	
250	0.6636	0.66362	0.66368	0.66374	0.66377	0.6637	0.66346	0.66293	0.66203	0.66066	
252	0.67098	0.671	0.67105	0.67111	0.67113	0.67105	0.67078	0.67021	0.66925	0.66777	
254	0.67868	0.6787	0.67875	0.67881	0.67882	0.67872	0.67842	0.67781	0.67678	0.6752	
256	0.6865	0.68652	0.68657	0.68662	0.68662	0.6865	0.68617	0.68552	0.68442	0.68275	
258	0.6942	0.69422	0.69427	0.69431	0.6943	0.69417	0.69381	0.69312	0.69196	0.69018	
260	0.70157	0.70159	0.70163	0.70167	0.70165	0.7015	0.70112	0.70039	0.69916	0.69728	
262	0.7084	0.70842	0.70846	0.70849	0.70846	0.7083	0.70789	0.70712	0.70583	0.70385	
264	0.71454	0.71456	0.7146	0.71462	0.71459	0.71441	0.71398	0.71317	0.71182	0.70975	
266	0.71991	0.71992	0.71996	0.71998	0.71994	0.71974	0.71929	0.71845	0.71704	0.71488	
268	0.72448	0.72449	0.72453	0.72455	0.72449	0.72429	0.72381	0.72294	0.72148	0.71922	
270	0.72829	0.7283	0.72833	0.72835	0.72829	0.72807	0.72758	0.72667	0.72515	0.72281	
272	0.73121	0.73122	0.73125	0.73126	0.73119	0.73096	0.73045	0.7295	0.72794	0.72551	
274	0.73259	0.73261	0.73263	0.73264	0.73256	0.73232	0.73179	0.73081	0.72919	0.72668	
276	0.73158	0.73159	0.73162	0.73162	0.73154	0.73128	0.73073	0.72972	0.72805	0.72545	
278	0.72805	0.72806	0.72809	0.72808	0.728	0.72773	0.72716	0.72612	0.7244	0.72171	
280	0.72333	0.72335	0.72337	0.72336	0.72327	0.723	0.72241	0.72134	0.71957	0.7168	
282	0.71904	0.71905	0.71907	0.71907	0.71897	0.71869	0.71808	0.71699	0.71517	0.71234	
284	0.71484	0.71485	0.71487	0.71486	0.71476	0.71447	0.71385	0.71273	0.71086	0.70796	
286	0.70885	0.70886	0.70888	0.70886	0.70876	0.70845	0.70782	0.70667	0.70476	0.70177	
288	0.69978	0.69979	0.69981	0.6998	0.69968	0.69937	0.69872	0.69754	0.69559	0.69253	
290	0.68789	0.6879	0.68791	0.6879	0.68778	0.68746	0.6868	0.6856	0.68361	0.6805	
292	0.67432	0.67433	0.67435	0.67433	0.67421	0.67389	0.67322	0.67201	0.67	0.66685	
294	0.66041	0.66042	0.66044	0.66042	0.6603	0.65998	0.6593	0.65809	0.65607	0.6529	
296	0.64716	0.64717	0.64719	0.64717	0.64705	0.64673	0.64606	0.64484	0.64283	0.63967	
298	0.63515	0.63516	0.63517	0.63516	0.63504	0.63472	0.63406	0.63285	0.63085	0.62771	
300	0.62458	0.62459	0.62461	0.62459	0.62448	0.62416	0.6235	0.62231	0.62032	0.61722	
302	0.61542	0.61543	0.61544	0.61543	0.61532	0.615	0.61435	0.61317	0.61121	0.60813	
304	0.60752	0.60753	0.60755	0.60753	0.60742	0.60711	0.60647	0.6053	0.60336	0.60032	
306	0.60076	0.60077	0.60078	0.60077	0.60066	0.60036	0.59972	0.59856	0.59664	0.59363	
308	0.59493	0.59494	0.59495	0.59494	0.59483	0.59453	0.5939	0.59275	0.59085	0.58786	
310	0.58986	0.58987	0.58989	0.58988	0.58977	0.58947	0.58885	0.58771	0.58582	0.58286	
312	0.58549	0.5855	0.58551	0.5855	0.58539	0.5851	0.58448	0.58335	0.58147	0.57853	
314	0.58164	0.58165	0.58167	0.58166	0.58155	0.58126	0.58064	0.57952	0.57765	0.57474	
316	0.57828	0.57829	0.57831	0.5783	0.57819	0.5779	0.57728	0.57617	0.57431	0.57141	
318	0.57531	0.57532	0.57534	0.57533	0.57522	0.57493	0.57432	0.5732	0.57136	0.56847	
320	0.5727	0.57271	0.57272	0.57271	0.5726	0.57231	0.5717	0.57059	0.56875	0.56588	
322	0.57037	0.57038	0.5704	0.57038	0.57028	0.56999	0.56938	0.56827	0.56644	0.56357	
324	0.56832	0.56833	0.56835	0.56833	0.56823	0.56793	0.56733	0.56622	0.56439	0.56153	
326	0.56651	0.56652	0.56654	0.56652	0.56642	0.56613	0.56552	0.56442	0.56259	0.55973	
328	0.56493	0.56494	0.56496	0.56494	0.56483	0.56454	0.56394	0.56284	0.56101	0.55816	
330	0.56358	0.56359	0.5636	0.56359	0.56348	0.56319	0.56258	0.56148	0.55965	0.5568	
332	0.56245	0.56246	0.56247	0.56246	0.56235	0.56205	0.56145	0.56035	0.55852	0.55567	
334	0.56154	0.56155	0.56157	0.56155	0.56144	0.56115	0.56054	0.55943	0.55761	0.55475	
336	0.56087	0.56088	0.5609	0.56088	0.56077	0.56047	0.55986	0.55876	0.55693	0.55407	
338	0.56046	0.56047	0.56048	0.56047	0.56035	0.56006	0.55944	0.55834	0.5565	0.55363	
340	0.56032	0.56033	0.56034	0.56032	0.56021	0.55991	0.5593	0.55818	0.55634	0.55347	
342	0.56047	0.56048	0.56049	0.56047	0.56036	0.56006	0.55944	0.55832	0.55647	0.55358	
344	0.56094	0.56095	0.56096	0.56094	0.56083	0.56052	0.5599	0.55878	0.55692	0.55401	
346	0.56177	0.56177	0.56178	0.56176	0.56165	0.56134	0.56071	0.55958	0.55771	0.55479	
348	0.56299	0.563	0.56301	0.56299	0.56287	0.56256	0.56192	0.56078	0.5589	0.55595	
350	0.5647	0.56471	0.56472	0.56469	0.56457	0.56426	0.56362	0.56247	0.56056	0.55759	
352	0.567	0.567	0.56701	0.56699	0.56686	0.56655	0.5659	0.56473	0.56281	0.5598	
354	0.57002	0.57002	0.57003	0.57	0.56988	0.56955	0.56889	0.56771	0.56576	0.56272	
356	0.57385	0.57386	0.57387	0.57384	0.57371	0.57337	0.5727	0.5715	0.56953	0.56644	
358	0.57844	0.57844	0.57845	0.57842	0.57829	0.57795	0.57726	0.57604	0.57403	0.57088	
360	0.58339	0.5834	0.5834	0.58337	0.58323	0.58288	0.58218	0.58093	0.57888	0.57567	
362	0.58793	0.58794	0.58794	0.58791	0.58776	0.58741	0.58669	0.58542	0.58332	0.58005	
364	0.59112	0.59113	0.59113	0.59109	0.59094	0.59058	0.58985	0.58855	0.58642	0.58309	
366	0.59219	0.5922	0.5922	0.59216	0.592	0.59163	0.59089	0.58958	0.58742	0.58404	
368	0.59081	0.59081	0.59081	0.59077	0.59061	0.59023	0.58949	0.58816	0.58598	0.58258	
370	0.58693	0.58694	0.58694	0.58689	0.58673	0.58635	0.5856	0.58427	0.58209	0.57868	
372	0.58117	0.58118	0.58118	0.58113	0.58097	0.58059	0.57984	0.57851	0.57633	0.57294	
374	0.57418	0.57419	0.57419	0.57414	0.57398	0.5736	0.57285	0.57154	0.56938	0.56601	
376	0.56649	0.5665	0.56649	0.56645	0.56629	0.56591	0.56517	0.56387	0.56174	0.55841	
378	0.5585	0.5585	0.5585	0.55845	0.55829	0.55792	0.5572	0.55591	0.55381	0.55054	
380	0.55051	0.55051	0.55051	0.55046	0.55031	0.54994	0.54923	0.54797	0.5459	0.54268	
382	0.54269	0.54269	0.54269	0.54264	0.54249	0.54213	0.54143	0.54019	0.53816	0.53501	
384	0.5351	0.5351	0.5351	0.53505	0.5349	0.53455	0.53386	0.53265	0.53067	0.52759	
386	0.52785	0.52785	0.52785	0.5278	0.52766	0.52731	0.52664	0.52546	0.52352	0.5205	
388	0.52095	0.52095	0.52095	0.5209	0.52076	0.52042	0.51977	0.51861	0.51671	0.51377	
390	0.5144	0.5144	0.5144	0.51436	0.51422	0.51389	0.51324	0.51211	0.51026	0.50739	
392	0.50829	0.50829	0.50829	0.50825	0.50811	0.50779	0.50716	0.50606	0.50425	0.50144	
394	0.50256	0.50257	0.50256	0.50252	0.50239	0.50207	0.50146	0.50038	0.49862	0.49588	
396	0.49722	0.49723	0.49722	0.49718	0.49705	0.49675	0.49615	0.49509	0.49337	0.49069	
398	0.49228	0.49229	0.49228	0.49225	0.49212	0.49182	0.49123	0.4902	0.48852	0.4859	
400	0.48766	0.48766	0.48766	0.48762	0.48749	0.4872	0.48663	0.48562	0.48397	0.48142	
402	0.48339	0.48339	0.48339	0.48335	0.48323	0.48294	0.48238	0.4814	0.47978	0.47729	
404	0.47936	0.47936	0.47936	0.47933	0.47921	0.47893	0.47838	0.47741	0.47583	0.47339	
406	0.4756	0.4756	0.4756	0.47557	0.47545	0.47517	0.47464	0.47369	0.47214	0.46975	
408	0.47203	0.47203	0.47203	0.47199	0.47188	0.47161	0.47108	0.47015	0.46864	0.4663	
410	0.46865	0.46865	0.46865	0.46861	0.4685	0.46824	0.46772	0.46681	0.46533	0.46303	
412	0.4654	0.46541	0.4654	0.46537	0.46526	0.465	0.46449	0.4636	0.46215	0.4599	
414	0.46231	0.46232	0.46231	0.46228	0.46217	0.46192	0.46142	0.46055	0.45912	0.45692	
416	0.45933	0.45933	0.45933	0.4593	0.45919	0.45894	0.45845	0.4576	0.4562	0.45404	
418	0.45646	0.45646	0.45646	0.45643	0.45633	0.45608	0.4556	0.45476	0.45339	0.45127	
